日期,产品,渠道号,渠道名称,渠道商店,新增,1日留存,7日留存
2021-01-01,降温精灵,700156,今日头条-云锐,信息流,1,100.00%,100.00%
2021-01-01,降温精灵,700568,橙芯科技,联盟,3,66.67%,0.00%
2021-01-01,降温精灵,700006,百度-降温精灵,三方市场,1,None,None
2021-01-01,降温精灵,700491,优优互联,信息流,3,None,None
2021-01-01,降温精灵,700626,快手-天拓,信息流,1,None,None
2021-01-01,降温精灵,700000,应用宝-降温精灵,三方市场,56,62.50%,21.43%
2021-01-01,降温精灵,700273,今日头条-优联达,信息流,6,33.33%,33.33%
2021-01-01,降温精灵,700205,广点通-辉煌明天,信息流,1,None,None
2021-01-01,降温精灵,700585,今日头条-舜风,信息流,1,None,None
2021-01-01,降温精灵,700008,魅族-降温精灵,厂商商店免费,279,48.39%,16.85%
2021-01-01,降温精灵,700493,今日头条-舜风,信息流,1,None,None
2021-01-01,降温精灵,700628,快手-天拓,信息流,1,None,None
2021-01-01,降温精灵,700002,小米-降温精灵,厂商商店免费,111,51.35%,25.23%
2021-01-01,降温精灵,700274,今日头条-优联达,信息流,2,None,None
2021-01-01,降温精灵,700591,今日头条-舜风,信息流,2,50.00%,0.00%
2021-01-01,降温精灵,700238,今日头条-辉煌明天,信息流,1,None,None
2021-01-01,降温精灵,700042,今日头条-辉煌明天,信息流,2,None,None
2021-01-01,降温精灵,700499,今日头条-舜风,信息流,8,12.50%,0.00%
2021-01-01,降温精灵,700633,小米-微创,信息流,2,None,None
2021-01-01,降温精灵,700003,华为-降温精灵,厂商商店免费,144,52.78%,22.22%
2021-01-01,降温精灵,700342,广点通—贝壳,信息流,1,None,None
2021-01-01,降温精灵,700618,小米-微创,信息流,1,None,None
2021-01-01,降温精灵,700241,今日头条-优联达,信息流,3,None,None
2021-01-01,降温精灵,700080,广点通-西藏亦复,信息流,1,None,None
2021-01-01,降温精灵,700534,魅族-星火,信息流,21,38.10%,28.57%
2021-01-01,降温精灵,700635,优优互联,信息流,1,None,None
2021-01-01,降温精灵,700004,oppo-降温精灵,厂商商店免费,333,63.06%,30.93%
2021-01-01,降温精灵,700345,广点通—贝壳,信息流,1,None,None
2021-01-01,降温精灵,700619,小米-微创,信息流,7,14.29%,0.00%
2021-01-01,降温精灵,700244,今日头条-优联达,信息流,5,20.00%,0.00%
2021-01-01,降温精灵,700082,广点通-西藏亦复,信息流,1,None,None
2021-01-01,降温精灵,700567,橙芯科技,联盟,9,44.44%,11.11%
2021-01-01,降温精灵,700648,小米-微创,信息流,1,None,None
2021-01-01,降温精灵,700005,vivo-降温精灵,厂商商店免费,105,56.19%,18.10%
2021-01-01,降温精灵,700489,优优互联,信息流,15,26.67%,6.67%
2021-01-01,降温精灵,700623,橙芯科技,联盟,1,None,None
2021-01-01,降温精灵,all,None,None,1133,52.69%,22.24%
2021-01-01,降温精灵,700245,今日头条-优联达,信息流,1,None,None
2021-01-01,降温神器,50000015,广点通-优联达,信息流,11,27.27%,18.18%
2021-01-01,降温神器,50000005,魅族商店,厂商商店,64,45.31%,9.38%
2021-01-01,降温神器,50000074,内推测试,内推,7,28.57%,28.57%
2021-01-01,降温神器,50000018,今日头条-天拓,信息流,6,50.00%,16.67%
2021-01-01,降温神器,50000007,头条-傲屹,信息流,13,30.77%,15.38%
2021-01-01,降温神器,all,None,None,546,52.93%,23.63%
2021-01-01,降温神器,50000075,内推测试,内推,20,50.00%,35.00%
2021-01-01,降温神器,50000022,广点通-优联达,信息流,1,None,None
2021-01-01,降温神器,50000008,头条-傲屹,信息流,2,0.00%,0.00%
2021-01-01,降温神器,50000000,腾讯应用宝,厂商商店,13,46.15%,38.46%
2021-01-01,降温神器,50000091,今日头条-鲲鹏,信息流,1,100.00%,0.00%
2021-01-01,降温神器,50000023,今日头条-辉煌明天,信息流,1,100.00%,0.00%
2021-01-01,降温神器,50000013,今日头条-鲲鹏,信息流,1,100.00%,100.00%
2021-01-01,降温神器,50000002,小米商店,厂商商店,34,44.12%,14.71%
2021-01-01,降温神器,50000095,魅族-优优互联,信息流,2,50.00%,0.00%
2021-01-01,降温神器,50000038,魅族-优优互联,信息流,2,None,None
2021-01-01,降温神器,50000014,今日头条-鲲鹏,信息流,2,100.00%,100.00%
2021-01-01,降温神器,50000003,oppo,厂商商店,291,59.79%,29.21%
2021-01-01,降温神器,50000067,cm内推马甲包,内推,75,49.33%,14.67%
2021-01-01,超强降温神器,11000015,今日头条-鲲鹏,信息流,717,38.63%,10.04%
2021-01-01,超强降温神器,11000005,魅族商店,厂商商店,635,33.70%,7.56%
2021-01-01,超强降温神器,11000016,今日头条-鲲鹏,信息流,674,41.10%,10.98%
2021-01-01,超强降温神器,11000008,今日头条-哇棒,信息流,365,20.55%,3.01%
2021-01-01,超强降温神器,11000032,今日头条-鲲鹏,信息流,8,100.00%,0.00%
2021-01-01,超强降温神器,11000011,今日头条-维度,信息流,248,27.02%,9.27%
2021-01-01,超强降温神器,11000033,今日头条-鲲鹏,信息流,396,41.41%,9.09%
2021-01-01,超强降温神器,11000013,魅族-星火,信息流,1769,20.63%,3.96%
2021-01-01,超强降温神器,all,None,None,7122,39.74%,13.25%
2021-01-01,超强降温神器,11000039,今日头条-总包,信息流,8,None,None
2021-01-01,超强降温神器,11000014,今日头条-鲲鹏,信息流,6,None,None
2021-01-01,超强降温神器,11000002,oppo,厂商商店,2291,60.06%,26.32%
2021-01-01,超强降温大师,10000012,魅族商店,厂商商店,66,45.45%,12.12%
2021-01-01,超强降温大师,10000026,魅族-星火,信息流,7,None,None
2021-01-01,超强降温大师,all,None,None,111,46.85%,18.02%
2021-01-01,超强降温大师,10000009,oppo,厂商商店,30,63.33%,36.67%
2021-01-01,每天清理极速版,13000015,今日头条-鲲鹏,信息流,3142,32.15%,7.22%
2021-01-01,每天清理极速版,all,None,None,5912,31.11%,6.65%
2021-01-01,每天清理极速版,13000019,魅族-星火,信息流,1964,30.70%,6.47%
2021-01-01,每天清理极速版,13000000,华为,厂商商店,350,24.00%,4.86%
2021-01-01,每天清理极速版,13000001,小米商店,厂商商店,184,40.76%,7.07%
2021-01-01,每天清理极速版,13000005,魅族商店,厂商商店,265,24.53%,3.40%
2021-01-01,每天清理极速版,13000014,今日头条-鲲鹏,信息流,7,None,None
2021-01-01,每天清理,60000037,今日头条-鲲鹏,信息流,1,100.00%,0.00%
2021-01-01,每天清理,60000020,头条-傲屹,信息流,1,0.00%,100.00%
2021-01-01,每天清理,60000079,魅族商店,厂商商店,5,20.00%,0.00%
2021-01-01,每天清理,60000021,头条-傲屹,信息流,1,100.00%,100.00%
2021-01-01,每天清理,all,None,None,152,47.37%,23.68%
2021-01-01,每天清理,60000027,内推测试,内推,42,42.86%,11.90%
2021-01-01,每天清理,60000000,腾讯应用宝,厂商商店,3,66.67%,0.00%
2021-01-01,每天清理,60000028,内推测试,内推,57,52.63%,24.56%
2021-01-01,每天清理,60000002,oppo,厂商商店,39,46.15%,35.90%
2021-01-01,每天清理,60000034,今日头条-鲲鹏,信息流,1,100.00%,0.00%
2021-01-01,每天清理,60000011,今日头条-优联达,信息流,2,0.00%,50.00%
2021-01-01,极速降温大师,80006,头条-傲屹,信息流,2,None,None
2021-01-01,极速降温大师,80007,头条-傲屹,信息流,3,None,None
2021-01-01,极速降温大师,80034,今日头条-辉煌明天,信息流,1,None,None
2021-01-01,极速降温大师,all,None,None,68,45.59%,17.65%
2021-01-01,极速降温大师,80045,今日头条-鲲鹏,信息流,2,50.00%,0.00%
2021-01-01,极速降温大师,80000,oppo,厂商商店,2,100.00%,0.00%
2021-01-01,极速降温大师,80002,华为,厂商商店,58,48.28%,20.69%
2021-01-01,暖阳天气,14000004,魅族商店,厂商商店,1,None,None
2021-01-01,暖阳天气,14000010,今日头条-鲲鹏,信息流,1,None,None
2021-01-01,暖阳天气,all,None,None,8,25.00%,12.50%
2021-01-01,暖阳天气,14000001,小米商店,厂商商店,1,100.00%,0.00%
2021-01-01,暖阳天气,14000002,oppo,厂商商店,3,33.33%,33.33%
2021-01-01,暖阳天气,14000003,vivo商店,厂商商店,2,None,None
2021-01-01,手机加速精灵,all,None,None,4918,27.17%,5.82%
2021-01-01,手机加速精灵,12000002,oppo,厂商商店,14,42.86%,0.00%
2021-01-01,手机加速精灵,12000005,魅族商店,厂商商店,536,34.70%,7.28%
2021-01-01,手机加速精灵,12000007,魅族-星火,信息流,4356,26.19%,5.60%
2021-01-01,手机加速精灵,12000021,今日头条-鲲鹏,信息流,8,None,None
2021-01-01,急速安全大师,all,None,None,3305,27.26%,6.66%
2021-01-01,急速安全大师,90016,魅族商店,厂商商店,259,25.87%,7.72%
2021-01-01,急速安全大师,90027,魅族-星火,信息流,2183,26.07%,6.73%
2021-01-01,急速安全大师,90032,今日头条-鲲鹏,信息流,6,None,None
2021-01-01,急速安全大师,90033,今日头条-鲲鹏,信息流,852,30.52%,6.10%
2021-01-01,垃圾清理大师,300000,华为-垃圾清理,厂商商店免费,120,40.83%,19.17%
2021-01-01,垃圾清理大师,300466,魅族-星火,信息流,7,14.29%,0.00%
2021-01-01,垃圾清理大师,300202,广点通—贝壳,信息流,1,0.00%,100.00%
2021-01-01,垃圾清理大师,300001,小米-垃圾清理,厂商商店免费,14,57.14%,21.43%
2021-01-01,垃圾清理大师,300468,魅族-星火,信息流,3,None,None
2021-01-01,垃圾清理大师,300210,广点通—贝壳,信息流,1,None,None
2021-01-01,垃圾清理大师,300002,oppo-垃圾清理,厂商商店免费,37,59.46%,24.32%
2021-01-01,垃圾清理大师,300480,内推测试,内推,58,44.83%,24.14%
2021-01-01,垃圾清理大师,300220,广点通—贝壳,信息流,1,None,None
2021-01-01,垃圾清理大师,300004,魅族-垃圾清理,厂商商店免费,22,36.36%,0.00%
2021-01-01,垃圾清理大师,all,,None,368,40.76%,16.58%
2021-01-01,垃圾清理大师,300365,广点通—贝壳,信息流,2,None,None
2021-01-01,垃圾清理大师,300077,应用宝-垃圾清理,三方市场,92,33.70%,10.87%
2021-01-01,垃圾清理大师,300373,橙芯科技,运营商,8,50.00%,12.50%
2021-01-01,垃圾清理大师,300090,广点通-西藏亦复,信息流,2,50.00%,0.00%
2021-01-01,加速大师,all,None,None,8,37.50%,0.00%
2021-01-01,加速大师,40000,小米商店,厂商商店,2,50.00%,0.00%
2021-01-01,加速大师,40002,魅族商店,厂商商店,1,100.00%,0.00%
2021-01-01,加速大师,40004,腾讯应用宝,三方市场,2,0.00%,0.00%
2021-01-01,加速大师,40027,今日头条-优联达,信息流,1,100.00%,0.00%
2021-01-01,加速大师,40028,今日头条-优联达,信息流,2,0.00%,0.00%
2021-01-01,全能清理助手,20007,魅族-星火,信息流,3974,30.02%,6.49%
2021-01-01,全能清理助手,20009,今日头条-哇棒,信息流,943,32.98%,6.04%
2021-01-01,全能清理助手,20020,今日头条-鲲鹏,信息流,696,35.78%,8.05%
2021-01-01,全能清理助手,all,None,None,7326,33.31%,7.51%
2021-01-01,全能清理助手,20038,今日头条-总包,信息流,702,36.61%,8.12%
2021-01-01,全能清理助手,20002,oppo,厂商商店,56,35.71%,0.00%
2021-01-01,全能清理助手,20005,魅族商店,厂商商店,950,42.95%,12.32%
2021-01-02,降温精灵,700003,华为-降温精灵,厂商商店免费,123,44.72%,23.58%
2021-01-02,降温精灵,700245,今日头条-优联达,信息流,2,50.00%,0.00%
2021-01-02,降温精灵,all,None,None,999,47.65%,23.62%
2021-01-02,降温精灵,700203,广点通-辉煌明天,信息流,1,100.00%,0.00%
2021-01-02,降温精灵,700618,小米-微创,信息流,1,100.00%,100.00%
2021-01-02,降温精灵,700043,今日头条-云锐,信息流,2,50.00%,50.00%
2021-01-02,降温精灵,700493,今日头条-舜风,信息流,1,100.00%,0.00%
2021-01-02,降温精灵,700004,oppo-降温精灵,厂商商店免费,299,61.54%,36.12%
2021-01-02,降温精灵,700273,今日头条-优联达,信息流,4,25.00%,25.00%
2021-01-02,降温精灵,2010008441,None,None,1,100.00%,0.00%
2021-01-02,降温精灵,700204,广点通-辉煌明天,信息流,1,100.00%,0.00%
2021-01-02,降温精灵,700619,小米-微创,信息流,12,16.67%,25.00%
2021-01-02,降温精灵,700082,广点通-西藏亦复,信息流,1,100.00%,100.00%
2021-01-02,降温精灵,700499,今日头条-舜风,信息流,6,16.67%,50.00%
2021-01-02,降温精灵,700005,vivo-降温精灵,厂商商店免费,93,39.78%,16.13%
2021-01-02,降温精灵,700274,今日头条-优联达,信息流,1,None,None
2021-01-02,降温精灵,2010008447,None,None,1,None,None
2021-01-02,降温精灵,700207,广点通-辉煌明天,信息流,2,100.00%,0.00%
2021-01-02,降温精灵,700623,橙芯科技,联盟,1,100.00%,0.00%
2021-01-02,降温精灵,700089,广点通-辉煌明天,信息流,1,100.00%,0.00%
2021-01-02,降温精灵,700534,魅族-星火,信息流,14,42.86%,28.57%
2021-01-02,降温精灵,700008,魅族-降温精灵,厂商商店免费,272,41.18%,15.07%
2021-01-02,降温精灵,700482,广点通—贝壳,信息流,2,50.00%,0.00%
2021-01-02,降温精灵,700000,应用宝-降温精灵,三方市场,62,35.48%,12.90%
2021-01-02,降温精灵,700241,今日头条-优联达,信息流,1,100.00%,0.00%
2021-01-02,降温精灵,700633,小米-微创,信息流,2,50.00%,0.00%
2021-01-02,降温精灵,700140,橙芯科技,运营商,1,None,None
2021-01-02,降温精灵,700567,橙芯科技,联盟,1,None,None
2021-01-02,降温精灵,700033,今日头条-辉煌明天,信息流,1,100.00%,0.00%
2021-01-02,降温精灵,700489,优优互联,信息流,7,14.29%,28.57%
2021-01-02,降温精灵,700002,小米-降温精灵,厂商商店免费,68,47.06%,23.53%
2021-01-02,降温精灵,700244,今日头条-优联达,信息流,8,25.00%,25.00%
2021-01-02,降温精灵,700201,广点通-辉煌明天,信息流,1,None,None
2021-01-02,降温精灵,700591,今日头条-舜风,信息流,2,100.00%,50.00%
2021-01-02,降温精灵,700039,今日头条-辉煌明天,信息流,1,None,None
2021-01-02,降温精灵,700491,优优互联,信息流,3,100.00%,0.00%
2021-01-02,降温神器,50000008,头条-傲屹,信息流,1,None,None
2021-01-02,降温神器,50000089,今日头条-鲲鹏,信息流,4,50.00%,0.00%
2021-01-02,降温神器,50000000,腾讯应用宝,厂商商店,16,81.25%,31.25%
2021-01-02,降温神器,50000022,广点通-优联达,信息流,2,None,None
2021-01-02,降温神器,50000009,头条-傲屹,信息流,1,None,None
2021-01-02,降温神器,50000095,魅族-优优互联,信息流,1,None,None
2021-01-02,降温神器,50000002,小米商店,厂商商店,33,54.55%,24.24%
2021-01-02,降温神器,50000023,今日头条-辉煌明天,信息流,1,100.00%,100.00%
2021-01-02,降温神器,50000012,今日头条-鲲鹏,信息流,1,None,None
2021-01-02,降温神器,50000003,oppo,厂商商店,280,60.36%,33.93%
2021-01-02,降温神器,50000067,cm内推马甲包,内推,75,44.00%,17.33%
2021-01-02,降温神器,50000015,广点通-优联达,信息流,12,50.00%,16.67%
2021-01-02,降温神器,50000005,魅族商店,厂商商店,48,52.08%,14.58%
2021-01-02,降温神器,50000074,内推测试,内推,9,33.33%,11.11%
2021-01-02,降温神器,50000018,今日头条-天拓,信息流,6,16.67%,16.67%
2021-01-02,降温神器,50000007,头条-傲屹,信息流,16,43.75%,18.75%
2021-01-02,降温神器,50000075,内推测试,内推,20,50.00%,0.00%
2021-01-02,降温神器,all,None,None,528,54.73%,25.76%
2021-01-02,降温神器,50000020,今日头条-天拓,信息流,2,50.00%,0.00%
2021-01-02,超强降温神器,all,None,None,12866,47.13%,16.95%
2021-01-02,超强降温神器,11000014,今日头条-鲲鹏,信息流,8,None,None
2021-01-02,超强降温神器,11000002,oppo,厂商商店,8122,56.86%,22.48%
2021-01-02,超强降温神器,11000015,今日头条-鲲鹏,信息流,426,37.79%,10.80%
2021-01-02,超强降温神器,11000005,魅族商店,厂商商店,638,34.64%,10.03%
2021-01-02,超强降温神器,11000016,今日头条-鲲鹏,信息流,416,48.80%,15.38%
2021-01-02,超强降温神器,11000008,今日头条-哇棒,信息流,467,31.48%,6.00%
2021-01-02,超强降温神器,11000033,今日头条-鲲鹏,信息流,230,44.78%,10.87%
2021-01-02,超强降温神器,11000011,今日头条-维度,信息流,242,35.12%,6.61%
2021-01-02,超强降温神器,11000039,今日头条-总包,信息流,9,None,None
2021-01-02,超强降温神器,11000013,魅族-星火,信息流,2299,22.49%,4.87%
2021-01-02,超强降温大师,10000028,今日头条-鲲鹏,信息流,7,None,None
2021-01-02,超强降温大师,all,None,None,112,43.75%,16.07%
2021-01-02,超强降温大师,10000009,oppo,厂商商店,36,61.11%,22.22%
2021-01-02,超强降温大师,10000012,魅族商店,厂商商店,59,37.29%,10.17%
2021-01-02,每天清理极速版,13000005,魅族商店,厂商商店,251,25.90%,7.57%
2021-01-02,每天清理极速版,13000014,今日头条-鲲鹏,信息流,10,None,None
2021-01-02,每天清理极速版,13000015,今日头条-鲲鹏,信息流,3275,31.69%,7.18%
2021-01-02,每天清理极速版,all,None,None,6162,30.40%,7.38%
2021-01-02,每天清理极速版,13000019,魅族-星火,信息流,2121,29.18%,7.97%
2021-01-02,每天清理极速版,13000000,华为,厂商商店,314,21.34%,4.78%
2021-01-02,每天清理极速版,13000001,小米商店,厂商商店,190,42.63%,7.37%
2021-01-02,每天清理,60000011,今日头条-优联达,信息流,1,None,None
2021-01-02,每天清理,60000028,内推测试,内推,45,53.33%,17.78%
2021-01-02,每天清理,60000013,今日头条-优联达,信息流,1,None,None
2021-01-02,每天清理,60000079,魅族商店,厂商商店,7,14.29%,14.29%
2021-01-02,每天清理,60000015,今日头条-优联达,信息流,1,100.00%,100.00%
2021-01-02,每天清理,all,None,None,145,48.97%,15.86%
2021-01-02,每天清理,60000018,头条-傲屹,信息流,1,None,None
2021-01-02,每天清理,60000000,腾讯应用宝,厂商商店,1,100.00%,0.00%
2021-01-02,每天清理,60000022,头条-傲屹,信息流,1,None,None
2021-01-02,每天清理,60000002,oppo,厂商商店,42,59.52%,11.90%
2021-01-02,每天清理,60000027,内推测试,内推,45,42.22%,17.78%
2021-01-02,极速降温大师,80000,oppo,厂商商店,1,None,None
2021-01-02,极速降温大师,80002,华为,厂商商店,49,34.69%,20.41%
2021-01-02,极速降温大师,80006,头条-傲屹,信息流,1,100.00%,0.00%
2021-01-02,极速降温大师,80007,头条-傲屹,信息流,1,None,None
2021-01-02,极速降温大师,80049,今日头条-为盟,信息流,1,None,None
2021-01-02,极速降温大师,all,None,None,53,33.96%,18.87%
2021-01-02,暖阳天气,14000004,魅族商店,厂商商店,2,None,None
2021-01-02,暖阳天气,all,None,None,21,57.14%,28.57%
2021-01-02,暖阳天气,14000001,小米商店,厂商商店,1,100.00%,100.00%
2021-01-02,暖阳天气,14000002,oppo,厂商商店,15,66.67%,26.67%
2021-01-02,暖阳天气,14000003,vivo商店,厂商商店,3,33.33%,33.33%
2021-01-02,手机加速精灵,all,None,None,4966,28.78%,6.60%
2021-01-02,手机加速精灵,12000002,oppo,厂商商店,25,24.00%,0.00%
2021-01-02,手机加速精灵,12000005,魅族商店,厂商商店,548,34.31%,9.85%
2021-01-02,手机加速精灵,12000007,魅族-星火,信息流,4380,28.08%,6.21%
2021-01-02,手机加速精灵,12000021,今日头条-鲲鹏,信息流,6,None,None
2021-01-02,急速安全大师,all,None,None,3289,30.77%,6.96%
2021-01-02,急速安全大师,90016,魅族商店,厂商商店,244,31.15%,5.33%
2021-01-02,急速安全大师,90027,魅族-星火,信息流,2156,31.08%,7.88%
2021-01-02,急速安全大师,90033,今日头条-鲲鹏,信息流,884,29.86%,5.09%
2021-01-02,垃圾清理大师,300453,优优互联,信息流,1,None,None
2021-01-02,垃圾清理大师,300001,小米-垃圾清理,厂商商店免费,8,25.00%,0.00%
2021-01-02,垃圾清理大师,300217,广点通—贝壳,信息流,1,100.00%,0.00%
2021-01-02,垃圾清理大师,300184,今日头条-辉煌明天,信息流,1,100.00%,0.00%
2021-01-02,垃圾清理大师,300466,魅族-星火,信息流,9,33.33%,11.11%
2021-01-02,垃圾清理大师,300002,oppo-垃圾清理,厂商商店免费,40,45.00%,25.00%
2021-01-02,垃圾清理大师,300218,广点通—贝壳,信息流,1,100.00%,0.00%
2021-01-02,垃圾清理大师,300193,今日头条-优联达,信息流,1,0.00%,0.00%
2021-01-02,垃圾清理大师,300468,魅族-星火,信息流,1,None,None
2021-01-02,垃圾清理大师,300004,魅族-垃圾清理,厂商商店免费,13,30.77%,7.69%
2021-01-02,垃圾清理大师,300327,今日头条-优联达,信息流,1,100.00%,0.00%
2021-01-02,垃圾清理大师,300199,今日头条-优联达,信息流,1,None,None
2021-01-02,垃圾清理大师,300480,内推测试,内推,74,44.59%,17.57%
2021-01-02,垃圾清理大师,300062,今日头条-齐欣,信息流,1,100.00%,0.00%
2021-01-02,垃圾清理大师,300373,橙芯科技,运营商,11,54.55%,18.18%
2021-01-02,垃圾清理大师,300202,广点通—贝壳,信息流,1,None,None
2021-01-02,垃圾清理大师,all,,None,381,43.31%,18.90%
2021-01-02,垃圾清理大师,300077,应用宝-垃圾清理,三方市场,94,41.49%,20.21%
2021-01-02,垃圾清理大师,300436,广点通—贝壳,信息流,1,None,None
2021-01-02,垃圾清理大师,300000,华为-垃圾清理,厂商商店免费,118,45.76%,21.19%
2021-01-02,垃圾清理大师,300211,广点通—贝壳,信息流,1,None,None
2021-01-02,垃圾清理大师,300090,广点通-西藏亦复,信息流,2,50.00%,50.00%
2021-01-02,加速大师,40020,今日头条-天拓,信息流,1,None,None
2021-01-02,加速大师,all,None,None,14,28.57%,0.00%
2021-01-02,加速大师,40022,优优互联,信息流,1,100.00%,0.00%
2021-01-02,加速大师,40000,小米商店,厂商商店,6,50.00%,0.00%
2021-01-02,加速大师,40028,今日头条-优联达,信息流,1,None,None
2021-01-02,加速大师,40002,魅族商店,厂商商店,3,None,None
2021-01-02,加速大师,40004,腾讯应用宝,三方市场,1,None,None
2021-01-02,加速大师,40019,今日头条-天拓,信息流,1,None,None
2021-01-02,全能清理助手,20005,魅族商店,厂商商店,876,39.84%,12.79%
2021-01-02,全能清理助手,20007,魅族-星火,信息流,4412,28.94%,8.07%
2021-01-02,全能清理助手,20009,今日头条-哇棒,信息流,1257,32.70%,6.44%
2021-01-02,全能清理助手,20020,今日头条-鲲鹏,信息流,1384,32.51%,5.78%
2021-01-02,全能清理助手,all,None,None,8456,32.02%,8.14%
2021-01-02,全能清理助手,20038,今日头条-总包,信息流,438,41.32%,9.59%
2021-01-02,全能清理助手,20002,oppo,厂商商店,83,45.78%,19.28%
2021-01-03,降温精灵,700273,今日头条-优联达,信息流,4,50.00%,0.00%
2021-01-03,降温精灵,700648,小米-微创,信息流,1,None,None
2021-01-03,降温精灵,700000,应用宝-降温精灵,三方市场,72,38.89%,16.67%
2021-01-03,降温精灵,700611,内推,内推,1,None,None
2021-01-03,降温精灵,700239,今日头条-辉煌明天,信息流,1,100.00%,0.00%
2021-01-03,降温精灵,700491,优优互联,信息流,2,50.00%,0.00%
2021-01-03,降温精灵,700039,今日头条-辉煌明天,信息流,1,100.00%,0.00%
2021-01-03,降温精灵,700274,今日头条-优联达,信息流,1,100.00%,100.00%
2021-01-03,降温精灵,700002,小米-降温精灵,厂商商店免费,83,51.81%,28.92%
2021-01-03,降温精灵,700619,小米-微创,信息流,7,42.86%,28.57%
2021-01-03,降温精灵,700241,今日头条-优联达,信息流,1,None,None
2021-01-03,降温精灵,700499,今日头条-舜风,信息流,8,37.50%,37.50%
2021-01-03,降温精灵,700043,今日头条-云锐,信息流,1,None,None
2021-01-03,降温精灵,700342,广点通—贝壳,信息流,1,100.00%,100.00%
2021-01-03,降温精灵,700003,华为-降温精灵,厂商商店免费,108,56.48%,25.00%
2021-01-03,降温精灵,700626,快手-天拓,信息流,1,100.00%,0.00%
2021-01-03,降温精灵,700244,今日头条-优联达,信息流,6,33.33%,33.33%
2021-01-03,降温精灵,700534,魅族-星火,信息流,12,33.33%,8.33%
2021-01-03,降温精灵,700082,广点通-西藏亦复,信息流,1,100.00%,0.00%
2021-01-03,降温精灵,700482,广点通—贝壳,信息流,1,100.00%,0.00%
2021-01-03,降温精灵,700004,oppo-降温精灵,厂商商店免费,271,56.83%,32.10%
2021-01-03,降温精灵,700628,快手-天拓,信息流,1,None,None
2021-01-03,降温精灵,700245,今日头条-优联达,信息流,1,None,None
2021-01-03,降温精灵,700567,橙芯科技,联盟,4,100.00%,75.00%
2021-01-03,降温精灵,700203,广点通-辉煌明天,信息流,2,50.00%,0.00%
2021-01-03,降温精灵,700489,优优互联,信息流,10,30.00%,10.00%
2021-01-03,降温精灵,700005,vivo-降温精灵,厂商商店免费,73,49.32%,21.92%
2021-01-03,降温精灵,700258,今日头条-芦鸣,信息流,1,100.00%,0.00%
2021-01-03,降温精灵,700633,小米-微创,信息流,1,None,None
2021-01-03,降温精灵,all,None,None,928,48.49%,23.38%
